classe,objeto,arquivo,data,hora,casa,fundo,dia,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO
maça,maçaA,maçaA18.jpg,17/04,12:59,0,preto,1,macaA18.jpg,3.4 MB,SM-G9600,2021:04:17 12:58:26,4032x2268,4.3 mm,1/228,2.4,50
maça,maçaA,maçaA19.jpg,18/04,18:11,1,azul,0,macaA19.jpg,2.4 MB,SM-G9600,2021:04:18 18:10:47,4032x2268,4.3 mm,1/11,1.5,250
maça,maçaA,maçaA2.jpg,17/04,12:03,1,azul,1,macaA2.jpg,2.7 MB,SM-G9600,2021:04:17 12:03:04,4032x2268,4.3 mm,1/26,1.5,250
maça,maçaA,maçaA20.jpg,18/04,18:11,1,azul,0,macaA20.jpg,2.4 MB,SM-G9600,2021:04:18 18:10:43,4032x2268,4.3 mm,1/11,1.5,250
maça,maçaA,maçaA21.jpg,18/04,18:11,1,azul,0,macaA21.jpg,2.4 MB,SM-G9600,2021:04:18 18:10:45,4032x2268,4.3 mm,1/11,1.5,250
maça,maçaA,maçaA22.jpg,18/04,18:21,1,branco,0,macaA22.jpg,2.0 MB,SM-G9600,2021:04:18 18:20:20,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaA,maçaA23.jpg,18/04,18:21,1,branco,0,macaA23.jpg,2032 kB,SM-G9600,2021:04:18 18:20:21,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaA,maçaA24.jpg,18/04,18:21,1,branco,0,macaA24.jpg,2.0 MB,SM-G9600,2021:04:18 18:20:22,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaA,maçaA25.jpg,18/04,18:26,1,preto,0,macaA25.jpg,2.2 MB,SM-G9600,2021:04:18 18:26:07,4032x2268,4.3 mm,1/10,1.5,320
maça,maçaA,maçaA26.jpg,18/04,18:26,1,preto,0,macaA26.jpg,2.1 MB,SM-G9600,2021:04:18 18:26:08,4032x2268,4.3 mm,1/10,1.5,320
maça,maçaA,maçaA27.jpg,18/04,18:26,1,preto,0,macaA27.jpg,2.1 MB,SM-G9600,2021:04:18 18:26:10,4032x2268,4.3 mm,1/10,1.5,320
maça,maçaA,maçaA28.jpg,18/04,18:42,0,azul,0,macaA28.jpg,2.1 MB,SM-G9600,2021:04:18 18:41:54,4032x2268,4.3 mm,1/10,1.5,1000
maça,maçaA,maçaA29.jpg,18/04,18:42,0,azul,0,macaA29.jpg,2.1 MB,SM-G9600,2021:04:18 18:41:55,4032x2268,4.3 mm,1/10,1.5,1000
maça,maçaA,maçaA3.jpg,17/04,12:03,1,azul,1,macaA3.jpg,3.0 MB,SM-G9600,2021:04:17 12:03:05,4032x2268,4.3 mm,1/26,1.5,250
maça,maçaA,maçaA30.jpg,18/04,18:42,0,azul,0,macaA30.jpg,2.1 MB,SM-G9600,2021:04:18 18:41:58,4032x2268,4.3 mm,1/10,1.5,1250
maça,maçaA,maçaA31.jpg,18/04,18:46,0,branco,0,macaA31.jpg,1972 kB,SM-G9600,2021:04:18 18:46:06,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaA,maçaA32.jpg,18/04,18:46,0,branco,0,macaA32.jpg,1999 kB,SM-G9600,2021:04:18 18:46:07,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaA,maçaA33.jpg,18/04,18:46,0,branco,0,macaA33.jpg,2019 kB,SM-G9600,2021:04:18 18:46:09,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaA,maçaA34.jpg,18/04,18:51,0,preto,0,macaA34.jpg,2.4 MB,SM-G9600,2021:04:18 18:51:10,4032x2268,4.3 mm,1/9,1.5,1250
maça,maçaA,maçaA36.jpg,18/04,18:51,0,preto,0,macaA35.jpg,2.4 MB,SM-G9600,2021:04:18 18:51:11,4032x2268,4.3 mm,1/8,1.5,1250
maça,maçaA,maçaA36.jpg,18/04,18:51,0,preto,0,macaA36.jpg,2.5 MB,SM-G9600,2021:04:18 18:51:13,4032x2268,4.3 mm,1/9,1.5,1250
maça,maçaA,maçaA4.jpg,17/04,12:15,1,branco,1,macaA4.jpg,2.2 MB,SM-G9600,2021:04:17 12:13:45,4032x2268,4.3 mm,1/50,2.4,250
maça,maçaA,maçaA5.jpg,17/04,12:15,1,branco,1,macaA5.jpg,1740 kB,SM-G9600,2021:04:17 12:13:53,4032x2268,4.3 mm,1/60,1.5,125
maça,maçaA,maçaA6.jpg,17/04,12:15,1,branco,1,macaA6.jpg,1721 kB,SM-G9600,2021:04:17 12:13:52,4032x2268,4.3 mm,1/60,1.5,125
maça,maçaA,maçaA7.jpg,17/04,12:23,1,preto,1,macaA7.jpg,2.3 MB,SM-G9600,2021:04:17 12:22:57,4032x2268,4.3 mm,1/27,1.5,250
maça,maçaA,maçaA8.jpg,17/04,12:23,1,preto,1,macaA8.jpg,2.2 MB,SM-G9600,2021:04:17 12:23:00,4032x2268,4.3 mm,1/26,1.5,250
maça,maçaA,maçaA9.jpg,17/04,12:23,1,preto,1,macaA9.jpg,2.5 MB,SM-G9600,2021:04:17 12:23:02,4032x2268,4.3 mm,1/26,1.5,250
maça,maçaB,maçaB1.jpg,17/04,12:03,1,azul,1,macaB1.jpg,2.8 MB,SM-G9600,2021:04:17 12:03:22,4032x2268,4.3 mm,1/32,1.5,250
maça,maçaB,maçaB10.jpg,17/04,12:42,0,azul,1,macaB10.jpg,4.0 MB,SM-G9600,2021:04:17 12:42:14,4032x2268,4.3 mm,1/200,2.4,50
maça,maçaB,maçaB11.jpg,17/04,12:42,0,azul,1,macaB11.jpg,3.7 MB,SM-G9600,2021:04:17 12:42:15,4032x2268,4.3 mm,1/200,2.4,50
maça,maçaB,maçaB12.jpg,17/04,12:42,0,azul,1,macaB12.jpg,3.5 MB,SM-G9600,2021:04:17 12:42:15,4032x2268,4.3 mm,1/200,2.4,50
maça,maçaB,maçaB13.jpg,17/04,12:50,0,branco,1,macaB13.jpg,2.2 MB,SM-G9600,2021:04:17 12:49:43,4032x2268,4.3 mm,1/1369,2.4,50
maça,maçaB,maçaB14.jpg,17/04,12:50,0,branco,1,macaB14.jpg,2.2 MB,SM-G9600,2021:04:17 12:49:44,4032x2268,4.3 mm,1/1369,2.4,50
maça,maçaB,maçaB15.jpg,17/04,12:50,0,branco,1,macaB15.jpg,2.3 MB,SM-G9600,2021:04:17 12:49:45,4032x2268,4.3 mm,1/1369,2.4,50
maça,maçaB,maçaB16.jpg,17/04,12:59,0,preto,1,macaB16.jpg,3.3 MB,SM-G9600,2021:04:17 12:58:14,4032x2268,4.3 mm,1/145,2.4,50
maça,maçaB,maçaB17.jpg,17/04,12:59,0,preto,1,macaB17.jpg,3.2 MB,SM-G9600,2021:04:17 12:58:14,4032x2268,4.3 mm,1/145,2.4,50
maça,maçaB,maçaB18.jpg,17/04,12:59,0,preto,1,macaB18.jpg,3.4 MB,SM-G9600,2021:04:17 12:58:15,4032x2268,4.3 mm,1/145,2.4,50
maça,maçaB,maçaB19.jpg,18/04,18:11,1,azul,0,macaB19.jpg,2.1 MB,SM-G9600,2021:04:18 18:10:29,4032x2268,4.3 mm,1/12,1.5,250
maça,maçaB,maçaB2.jpg,17/04,12:03,1,azul,1,macaB2.jpg,2.8 MB,SM-G9600,2021:04:17 12:03:23,4032x2268,4.3 mm,1/32,1.5,250
maça,maçaB,maçaB20.jpg,18/04,18:11,1,azul,0,macaB20.jpg,2.1 MB,SM-G9600,2021:04:18 18:10:31,4032x2268,4.3 mm,1/12,1.5,250
maça,maçaB,maçaB21.jpg,18/04,18:11,1,azul,0,macaB21.jpg,2.2 MB,SM-G9600,2021:04:18 18:10:33,4032x2268,4.3 mm,1/12,1.5,250
maça,maçaB,maçaB22.jpg,18/04,18:21,1,branco,0,macaB22.jpg,1836 kB,SM-G9600,2021:04:18 18:20:06,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaB,maçaB23.jpg,18/04,18:21,1,branco,0,macaB23.jpg,1895 kB,SM-G9600,2021:04:18 18:20:08,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaB,maçaB24.jpg,18/04,18:21,1,branco,0,macaB24.jpg,2012 kB,SM-G9600,2021:04:18 18:20:09,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaB,maçaB25.jpg,18/04,18:26,1,preto,0,macaB25.jpg,2.0 MB,SM-G9600,2021:04:18 18:25:55,4032x2268,4.3 mm,1/11,1.5,250
maça,maçaB,maçaB26.jpg,18/04,18:26,1,preto,0,macaB26.jpg,2.0 MB,SM-G9600,2021:04:18 18:25:57,4032x2268,4.3 mm,1/11,1.5,250
maça,maçaB,maçaB27.jpg,18/04,18:26,1,preto,0,macaB27.jpg,1947 kB,SM-G9600,2021:04:18 18:25:59,4032x2268,4.3 mm,1/11,1.5,250
maça,maçaB,maçaB28.jpg,18/04,18:42,0,azul,0,macaB28.jpg,1874 kB,SM-G9600,2021:04:18 18:41:41,4032x2268,4.3 mm,1/10,1.5,800
maça,maçaB,maçaB29.jpg,18/04,18:42,0,azul,0,macaB29.jpg,1912 kB,SM-G9600,2021:04:18 18:41:43,4032x2268,4.3 mm,1/10,1.5,800
maça,maçaB,maçaB3.jpg,17/04,12:03,1,azul,1,macaB3.jpg,2.8 MB,SM-G9600,2021:04:17 12:03:25,4032x2268,4.3 mm,1/32,1.5,250
maça,maçaB,maçaB30.jpg,18/04,18:42,0,azul,0,macaB30.jpg,1910 kB,SM-G9600,2021:04:18 18:41:44,4032x2268,4.3 mm,1/10,1.5,800
maça,maçaB,maçaB31.jpg,18/04,18:46,0,branco,0,macaB31.jpg,2.2 MB,SM-G9600,2021:04:18 18:45:48,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaB,maçaB32.jpg,18/04,18:46,0,branco,0,macaB32.jpg,1966 kB,SM-G9600,2021:04:18 18:45:50,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaB,maçaB33.jpg,18/04,18:46,0,branco,0,macaB33.jpg,1915 kB,SM-G9600,2021:04:18 18:45:52,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaB,maçaB34.jpg,18/04,18:51,0,preto,0,macaB34.jpg,2.1 MB,SM-G9600,2021:04:18 18:50:47,4032x2268,4.3 mm,1/10,1.5,1250
maça,maçaB,maçaB36.jpg,18/04,18:51,0,preto,0,macaB35.jpg,2.2 MB,SM-G9600,2021:04:18 18:50:49,4032x2268,4.3 mm,1/10,1.5,1250
maça,maçaB,maçaB36.jpg,18/04,18:51,0,preto,0,macaB36.jpg,2.2 MB,SM-G9600,2021:04:18 18:50:52,4032x2268,4.3 mm,1/10,1.5,1250
maça,maçaB,maçaB4.jpg,17/04,12:15,1,branco,1,macaB4.jpg,1931 kB,SM-G9600,2021:04:17 12:15:02,4032x2268,4.3 mm,1/50,2.4,250
maça,maçaB,maçaB5.jpg,17/04,12:15,1,branco,1,macaB5.jpg,1905 kB,SM-G9600,2021:04:17 12:15:03,4032x2268,4.3 mm,1/50,2.4,250
maça,maçaB,maçaB6.jpg,17/04,12:15,1,branco,1,macaB6.jpg,2.1 MB,SM-G9600,2021:04:17 12:15:04,4032x2268,4.3 mm,1/50,2.4,250
maça,maçaB,maçaB7.jpg,17/04,12:23,1,preto,1,macaB7.jpg,2.7 MB,SM-G9600,2021:04:17 12:23:13,4032x2268,4.3 mm,1/21,1.5,250
maça,maçaB,maçaB8.jpg,17/04,12:23,1,preto,1,macaB8.jpg,2.6 MB,SM-G9600,2021:04:17 12:23:17,4032x2268,4.3 mm,1/19,1.5,250
maça,maçaB,maçaB9.jpg,17/04,12:23,1,preto,1,macaB9.jpg,2.8 MB,SM-G9600,2021:04:17 12:23:15,4032x2268,4.3 mm,1/19,1.5,250
maça,maçaC,maçaC1.jpg,17/04,12:03,1,azul,1,macaC1.jpg,3.0 MB,SM-G9600,2021:04:17 12:03:39,4032x2268,4.3 mm,1/27,1.5,250
maça,maçaC,maçaC10.jpg,17/04,12:42,0,azul,1,macaC10.jpg,3.7 MB,SM-G9600,2021:04:17 12:42:01,4032x2268,4.3 mm,1/280,2.4,50
maça,maçaC,maçaC11.jpg,17/04,12:42,0,azul,1,macaC11.jpg,3.9 MB,SM-G9600,2021:04:17 12:42:00,4032x2268,4.3 mm,1/280,2.4,50
maça,maçaC,maçaC12.jpg,17/04,12:42,0,azul,1,macaC12.jpg,3.7 MB,SM-G9600,2021:04:17 12:42:01,4032x2268,4.3 mm,1/280,2.4,50
maça,maçaC,maçaC13.jpg,17/04,12:50,0,branco,1,macaC13.jpg,2.3 MB,SM-G9600,2021:04:17 12:49:29,4032x2268,4.3 mm,1/1529,2.4,50
maça,maçaC,maçaC14.jpg,17/04,12:50,0,branco,1,macaC14.jpg,2.3 MB,SM-G9600,2021:04:17 12:49:29,4032x2268,4.3 mm,1/1529,2.4,50
maça,maçaC,maçaC15.jpg,17/04,12:50,0,branco,1,macaC15.jpg,2.3 MB,SM-G9600,2021:04:17 12:49:30,4032x2268,4.3 mm,1/1529,2.4,50
maça,maçaC,maçaC16.jpg,17/04,12:59,0,preto,1,macaC16.jpg,3.4 MB,SM-G9600,2021:04:17 12:57:56,4032x2268,4.3 mm,1/357,2.4,50
maça,maçaC,maçaC17.jpg,17/04,12:59,0,preto,1,macaC17.jpg,3.5 MB,SM-G9600,2021:04:17 12:57:57,4032x2268,4.3 mm,1/357,2.4,50
maça,maçaC,maçaC18.jpg,17/04,12:59,0,preto,1,macaC18.jpg,3.4 MB,SM-G9600,2021:04:17 12:57:58,4032x2268,4.3 mm,1/357,2.4,50
maça,maçaC,maçaC19.jpg,18/04,18:11,1,azul,0,macaC19.jpg,2.5 MB,SM-G9600,2021:04:18 18:10:15,4032x2268,4.3 mm,1/12,1.5,250
maça,maçaC,maçaC2.jpg,17/04,12:03,1,azul,1,macaC2.jpg,3.0 MB,SM-G9600,2021:04:17 12:03:41,4032x2268,4.3 mm,1/27,1.5,250
maça,maçaC,maçaC20.jpg,18/04,18:11,1,azul,0,macaC20.jpg,2.5 MB,SM-G9600,2021:04:18 18:10:16,4032x2268,4.3 mm,1/12,1.5,250
maça,maçaC,maçaC21.jpg,18/04,18:11,1,azul,0,macaC21.jpg,2.5 MB,SM-G9600,2021:04:18 18:10:17,4032x2268,4.3 mm,1/12,1.5,250
maça,maçaC,maçaC22.jpg,18/04,18:21,1,branco,0,macaC22.jpg,2023 kB,SM-G9600,2021:04:18 18:19:54,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaC,maçaC23.jpg,18/04,18:21,1,branco,0,macaC23.jpg,2.0 MB,SM-G9600,2021:04:18 18:19:55,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaC,maçaC24.jpg,18/04,18:21,1,branco,0,macaC24.jpg,1876 kB,SM-G9600,2021:04:18 18:19:57,4032x2268,4.3 mm,1/30,1.5,250
maça,maçaC,maçaC25.jpg,18/04,18:26,1,preto,0,macaC25.jpg,3.0 MB,SM-G9600,2021:04:18 18:25:44,4032x2268,4.3 mm,1/40,1.5,640
maça,maçaC,maçaC26.jpg,18/04,18:26,1,preto,0,macaC26.jpg,2.1 MB,SM-G9600,2021:04:18 18:25:45,4032x2268,4.3 mm,1/17,1.5,250
maça,maçaC,maçaC27.jpg,18/04,18:26,1,preto,0,macaC27.jpg,2.1 MB,SM-G9600,2021:04:18 18:25:47,4032x2268,4.3 mm,1/17,1.5,250
maça,maçaC,maçaC28.jpg,18/04,18:42,0,azul,0,macaC28.jpg,3.0 MB,SM-G9600,2021:04:18 18:41:29,4032x2268,4.3 mm,1/10,1.5,800
maça,maçaC,maçaC29.jpg,18/04,18:42,0,azul,0,macaC29.jpg,3.1 MB,SM-G9600,2021:04:18 18:41:31,4032x2268,4.3 mm,1/10,1.5,800
maça,maçaC,maçaC3.jpg,17/04,12:03,1,azul,1,macaC3.jpg,2.9 MB,SM-G9600,2021:04:17 12:03:42,4032x2268,4.3 mm,1/27,1.5,250
maça,maçaC,maçaC30.jpg,18/04,18:42,0,azul,0,macaC30.jpg,3.1 MB,SM-G9600,2021:04:18 18:41:32,4032x2268,4.3 mm,1/10,1.5,800
maça,maçaC,maçaC31.jpg,18/04,18:46,0,branco,0,macaC31.jpg,2.1 MB,SM-G9600,2021:04:18 18:45:33,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaC,maçaC32.jpg,18/04,18:46,0,branco,0,macaC32.jpg,2.1 MB,SM-G9600,2021:04:18 18:45:29,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaC,maçaC33.jpg,18/04,18:46,0,branco,0,macaC33.jpg,2.1 MB,SM-G9600,2021:04:18 18:45:31,4032x2268,4.3 mm,1/10,1.5,250
maça,maçaC,maçaC34.jpg,18/04,18:51,0,preto,0,macaC34.jpg,2.4 MB,SM-G9600,2021:04:18 18:50:26,4032x2268,4.3 mm,1/9,1.5,1250
maça,maçaC,maçaC36.jpg,18/04,18:51,0,preto,0,macaC35.jpg,2.9 MB,SM-G9600,2021:04:18 18:50:29,4032x2268,4.3 mm,1/8,1.5,1250
maça,maçaC,maçaC36.jpg,18/04,18:51,0,preto,0,macaC36.jpg,2.3 MB,SM-G9600,2021:04:18 18:50:31,4032x2268,4.3 mm,1/9,1.5,1250
maça,maçaC,maçaC4.jpg,17/04,12:15,1,branco,1,macaC4.jpg,2.2 MB,SM-G9600,2021:04:17 12:15:29,4032x2268,4.3 mm,1/60,2.4,320
maça,maçaC,maçaC5.jpg,17/04,12:15,1,branco,1,macaC5.jpg,2.1 MB,SM-G9600,2021:04:17 12:15:29,4032x2268,4.3 mm,1/60,2.4,320
maça,maçaC,maçaC6.jpg,17/04,12:15,1,branco,1,macaC6.jpg,2.3 MB,SM-G9600,2021:04:17 12:15:30,4032x2268,4.3 mm,1/60,2.4,320
maça,maçaC,maçaC7.jpg,17/04,12:23,1,preto,1,macaC7.jpg,2015 kB,SM-G9600,2021:04:17 12:23:25,4032x2268,4.3 mm,1/41,1.5,250
maça,maçaC,maçaC8.jpg,17/04,12:23,1,preto,1,macaC8.jpg,1990 kB,SM-G9600,2021:04:17 12:23:27,4032x2268,4.3 mm,1/41,1.5,250
maça,maçaC,maçaC9.jpg,17/04,12:23,1,preto,1,macaC9.jpg,2032 kB,SM-G9600,2021:04:17 12:23:28,4032x2268,4.3 mm,1/41,1.5,250
tesoura,tesouraA,tesouraA1.jpg,19/04/2021,23:03,1,azul,0,tesouraA1.jpg,2.6 MB,iPhone 8,2021:04:19 23:03:12,3024x4032,4.0 mm,1/15,1.8,64
tesoura,tesouraA,tesouraA10.jpg,19/04/2021,23:23,0,azul,0,tesouraA10.jpg,1822 kB,iPhone 8,2021:04:19 23:23:38,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraA,tesouraA11.jpg,19/04/2021,23:23,0,azul,0,tesouraA11.jpg,2.2 MB,iPhone 8,2021:04:19 23:23:39,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraA,tesouraA12.jpg,19/04/2021,23:23,0,azul,0,tesouraA12.jpg,2.0 MB,iPhone 8,2021:04:19 23:23:41,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraA,tesouraA13.jpg,19/04/2021,23:26,0,branco,0,tesouraA13.jpg,1354 kB,iPhone 8,2021:04:19 23:26:14,3024x4032,4.0 mm,1/16,1.8,80
tesoura,tesouraA,tesouraA14.jpg,19/04/2021,23:26,0,branco,0,tesouraA14.jpg,1257 kB,iPhone 8,2021:04:19 23:26:16,3024x4032,4.0 mm,1/16,1.8,80
tesoura,tesouraA,tesouraA15.jpg,19/04/2021,23:26,0,branco,0,tesouraA15.jpg,1293 kB,iPhone 8,2021:04:19 23:26:18,3024x4032,4.0 mm,1/16,1.8,80
tesoura,tesouraA,tesouraA16.jpg,19/04/2021,23:34,0,preto,0,tesouraA16.jpg,2045 kB,iPhone 8,2021:04:19 23:34:26,4032x3024,4.0 mm,1/4,1.8,125
tesoura,tesouraA,tesouraA17.jpg,19/04/2021,23:34,0,preto,0,tesouraA17.jpg,2.1 MB,iPhone 8,2021:04:19 23:34:39,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraA,tesouraA18.jpg,19/04/2021,23:34,0,preto,0,tesouraA18.jpg,1996 kB,iPhone 8,2021:04:19 23:34:47,4032x3024,4.0 mm,1/4,1.8,125
tesoura,tesouraA,tesouraA19.jpg,20/04/2021,09:56,1,azul,1,tesouraA19.jpg,4.6 MB,iPhone 8,2021:04:20 09:56:32,4032x3024,4.0 mm,1/34,1.8,25
tesoura,tesouraA,tesouraA2.jpg,19/04/2021,23:03,1,azul,0,tesouraA2.jpg,2.9 MB,iPhone 8,2021:04:19 23:03:15,3024x4032,4.0 mm,1/15,1.8,64
tesoura,tesouraA,tesouraA20.jpg,20/04/2021,09:56,1,azul,1,tesouraA20.jpg,4.7 MB,iPhone 8,2021:04:20 09:56:36,4032x3024,4.0 mm,1/34,1.8,25
tesoura,tesouraA,tesouraA21.jpg,20/04/2021,09:56,1,azul,1,tesouraA21.jpg,4.3 MB,iPhone 8,2021:04:20 09:56:41,4032x3024,4.0 mm,1/40,1.8,32
tesoura,tesouraA,tesouraA22.jpg,20/04/2021,10:00,1,branco,1,tesouraA22.jpg,2.8 MB,iPhone 8,2021:04:20 10:00:12,4032x3024,4.0 mm,1/120,1.8,20
tesoura,tesouraA,tesouraA23.jpg,20/04/2021,10:00,1,branco,1,tesouraA23.jpg,2.8 MB,iPhone 8,2021:04:20 10:00:18,4032x3024,4.0 mm,1/120,1.8,25
tesoura,tesouraA,tesouraA24.jpg,20/04/2021,10:00,1,branco,1,tesouraA24.jpg,2.6 MB,iPhone 8,2021:04:20 10:00:24,4032x3024,4.0 mm,1/120,1.8,25
tesoura,tesouraA,tesouraA25.jpg,20/04/2021,10:04,1,preto,1,tesouraA25.jpg,3.9 MB,iPhone 8,2021:04:20 10:04:03,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraA,tesouraA26.jpg,20/04/2021,10:04,1,preto,1,tesouraA26.jpg,3.6 MB,iPhone 8,2021:04:20 10:04:08,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraA,tesouraA27.jpg,20/04/2021,10:04,1,preto,1,tesouraA27.jpg,4.4 MB,iPhone 8,2021:04:20 10:04:24,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraA,tesouraA28.jpg,20/04/2021,10:13,0,azul,1,tesouraA28.jpg,4.6 MB,iPhone 8,2021:04:20 10:13:39,4032x3024,4.0 mm,1/120,1.8,64
tesoura,tesouraA,tesouraA29.jpg,20/04/2021,10:13,0,azul,1,tesouraA29.jpg,4.6 MB,iPhone 8,2021:04:20 10:13:45,4032x3024,4.0 mm,1/120,1.8,64
tesoura,tesouraA,tesouraA3.jpg,19/04/2021,23:03,1,azul,0,tesouraA3.jpg,3.0 MB,iPhone 8,2021:04:19 23:03:20,3024x4032,4.0 mm,1/15,1.8,64
tesoura,tesouraA,tesouraA30.jpg,20/04/2021,10:13,0,azul,1,tesouraA30.jpg,4.6 MB,iPhone 8,2021:04:20 10:13:52,4032x3024,4.0 mm,1/40,1.8,25
tesoura,tesouraA,tesouraA31.jpg,20/04/2021,10:17,0,branco,1,tesouraA31.jpg,2.5 MB,iPhone 8,2021:04:20 10:17:15,4032x3024,4.0 mm,1/249,1.8,20
tesoura,tesouraA,tesouraA32.jpg,20/04/2021,10:17,0,branco,1,tesouraA32.jpg,2.9 MB,iPhone 8,2021:04:20 10:17:26,4032x3024,4.0 mm,1/261,1.8,20
tesoura,tesouraA,tesouraA33.jpg,20/04/2021,10:17,0,branco,1,tesouraA33.jpg,2.9 MB,iPhone 8,2021:04:20 10:17:33,4032x3024,4.0 mm,1/246,1.8,20
tesoura,tesouraA,tesouraA34.jpg,20/04/2021,10:21,0,preto,1,tesouraA34.jpg,3.9 MB,iPhone 8,2021:04:20 10:21:39,3024x4032,4.0 mm,1/30,1.8,32
tesoura,tesouraA,tesouraA35.jpg,20/04/2021,10:21,0,preto,1,tesouraA35.jpg,4.0 MB,iPhone 8,2021:04:20 10:21:48,3024x4032,4.0 mm,1/120,1.8,50
tesoura,tesouraA,tesouraA36.jpg,20/04/2021,10:21,0,preto,1,tesouraA36.jpg,4.4 MB,iPhone 8,2021:04:20 10:21:53,3024x4032,4.0 mm,1/30,1.8,32
tesoura,tesouraA,tesouraA4.jpg,19/04/2021,23:11,1,branco,0,tesouraA4.jpg,1558 kB,iPhone 8,2021:04:19 23:11:20,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraA,tesouraA5.jpg,19/04/2021,23:11,1,branco,0,tesouraA5.jpg,1295 kB,iPhone 8,2021:04:19 23:11:24,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraA,tesouraA6.jpg,19/04/2021,23:11,1,branco,0,tesouraA6.jpg,1413 kB,iPhone 8,2021:04:19 23:11:28,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraA,tesouraA7.jpg,19/04/2021,23:13,1,preto,0,tesouraA7.jpg,2.8 MB,iPhone 8,2021:04:19 23:13:37,4032x3024,4.0 mm,1/12,1.8,100
tesoura,tesouraA,tesouraA8.jpg,19/04/2021,23:13,1,preto,0,tesouraA8.jpg,2.6 MB,iPhone 8,2021:04:19 23:13:38,4032x3024,4.0 mm,1/12,1.8,100
tesoura,tesouraA,tesouraA9.jpg,19/04/2021,23:13,1,preto,0,tesouraA9.jpg,2.7 MB,iPhone 8,2021:04:19 23:13:41,4032x3024,4.0 mm,1/12,1.8,100
tesoura,tesouraB,tesouraB1.jpg,19/04/2021,23:03,1,azul,0,tesouraB1.jpg,3.0 MB,iPhone 8,2021:04:19 23:03:38,3024x4032,4.0 mm,1/15,1.8,64
tesoura,tesouraB,tesouraB10.jpg,19/04/2021,23:23,0,azul,0,tesouraB10.jpg,2040 kB,iPhone 8,2021:04:19 23:23:50,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraB,tesouraB11.jpg,19/04/2021,23:23,0,azul,0,tesouraB11.jpg,1784 kB,iPhone 8,2021:04:19 23:23:52,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraB,tesouraB12.jpg,19/04/2021,23:23,0,azul,0,tesouraB12.jpg,1781 kB,iPhone 8,2021:04:19 23:23:54,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraB,tesouraB13.jpg,19/04/2021,23:26,0,branco,0,tesouraB13.jpg,1385 kB,iPhone 8,2021:04:19 23:26:36,3024x4032,4.0 mm,1/16,1.8,80
tesoura,tesouraB,tesouraB14.jpg,19/04/2021,23:26,0,branco,0,tesouraB14.jpg,1694 kB,iPhone 8,2021:04:19 23:26:38,3024x4032,4.0 mm,1/16,1.8,80
tesoura,tesouraB,tesouraB15.jpg,19/04/2021,23:26,0,branco,0,tesouraB15.jpg,1240 kB,iPhone 8,2021:04:19 23:26:41,3024x4032,4.0 mm,1/16,1.8,80
tesoura,tesouraB,tesouraB16.jpg,19/04/2021,23:34,0,preto,0,tesouraB16.jpg,1455 kB,iPhone 8,2021:04:19 23:34:55,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraB,tesouraB17.jpg,19/04/2021,23:34,0,preto,0,tesouraB17.jpg,1486 kB,iPhone 8,2021:04:19 23:34:56,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraB,tesouraB18.jpg,19/04/2021,23:35,0,preto,0,tesouraB18.jpg,2.5 MB,iPhone 8,2021:04:19 23:35:00,4032x3024,4.0 mm,1/4,1.8,125
tesoura,tesouraB,tesouraB19.jpg,20/04/2021,09:56,1,azul,1,tesouraB19.jpg,4.0 MB,iPhone 8,2021:04:20 09:56:51,4032x3024,4.0 mm,1/34,1.8,25
